id,site,article_id,article_title,block_id,block_type,slot_type,role,anchor_text,url,regions,protected
hotdeals:23:p1,hotdeals,23,Best Men's Shoes: Top Picks for Comfort and Style,products[1],product_entry,component,,"Crocs Unisex-Adult Classic Clog, Clogs for Women and Men, Black, 10 Women/8 Men",https://www.amazon.com/dp/B0014C0LUC,us,0
hotdeals:23:p2,hotdeals,23,Best Men's Shoes: Top Picks for Comfort and Style,products[2],product_entry,component,,"Crocs Unisex-Adult Classic Clog, Clogs for Women and Men, Black, 8 Women/6 Men",https://www.amazon.com/dp/B0014C2NBC,us,0
hotdeals:23:p3,hotdeals,23,Best Men's Shoes: Top Picks for Comfort and Style,products[3],product_entry,component,,New Balance Men's 608 V5 Casual Comfort Cross Trainer,https://www.amazon.com/dp/B07B421VFF,us,0
hotdeals:23:p4,hotdeals,23,Best Men's Shoes: Top Picks for Comfort and Style,products[4],product_entry,component,,"New Balance Men's 608 V5 Casual Comfort Cross Trainer, White/Navy, 10.5 X-Wide",https://www.amazon.com/dp/B07B3VM8D2,us,0
hotdeals:23:p5,hotdeals,23,Best Men's Shoes: Top Picks for Comfort and Style,products[5],product_entry,component,,"New Balance Men's 608 V5 Casual Comfort Cross Trainer, Black/Black, 10.5 Wide",https://www.amazon.com/dp/B07B41R48Y,us,0
hotdeals:23:p6,hotdeals,23,Best Men's Shoes: Top Picks for Comfort and Style,products[6],product_entry,component,,"New Balance Men's 608 V5 Casual Comfort Cross Trainer, White/Navy, 10.5 Wide",https://www.amazon.com/dp/B07B3VQ8DY,us,0
hotdeals:23:p7,hotdeals,23,Best Men's Shoes: Top Picks for Comfort and Style,products[7],product_entry,component,,New Balance Men's 608 V5 Casual Comfort Cross Trainer,https://www.amazon.com/dp/B07B41G96T,us,0
hotdeals:23:p8,hotdeals,23,Best Men's Shoes: Top Picks for Comfort and Style,products[8],product_entry,component,,New Balance Men's 608 V5 Casual Comfort Cross Trainer,https://www.amazon.com/dp/B07B3SDXXL,us,0
hotdeals:24:p1,hotdeals,24,Best Small Kitchen Appliances for Your Home,products[1],product_entry,component,,"Instant Pot Duo 7-in-1 Electric Pressure Cooker, Slow Cooker, Rice Cooker, Steamer, Sauté, Yogurt Maker, Warmer & Steril",https://www.amazon.com/dp/B01B1VC13K,us,0
hotdeals:24:p2,hotdeals,24,Best Small Kitchen Appliances for Your Home,products[2],product_entry,component,,"Keurig K-Mini Single Serve K-Cup Pod Coffee Maker, 6 to 12oz Brew size, with Cord Storage, Perfect for Small Spaces, Bla",https://www.amazon.com/dp/B07GV2S1GS,us,0
hotdeals:24:p3,hotdeals,24,Best Small Kitchen Appliances for Your Home,products[3],product_entry,component,,"Ninja Air Fryer, 4 QT Capacity, 4 in 1 Roast, Crisp, Reheats and Dehydrates, Dishwasher Safe Parts, 105 F to 400 F, 1550",https://www.amazon.com/dp/B07FDJMC9Q,us,0
hotdeals:24:p4,hotdeals,24,Best Small Kitchen Appliances for Your Home,products[4],product_entry,component,,"Ninja XL Air Fryer with MaxCrisp | 6.5 QT Capacity | 6-in-1 Max Crisp, Air Fry, Roast, Bake, Reheat & Dehydrate | 450°F ",https://www.amazon.com/dp/B0CS3V8M9H,us,0
hotdeals:24:p5,hotdeals,24,Best Small Kitchen Appliances for Your Home,products[5],product_entry,component,,"Nutribullet Personal Blender, Shakes, Smoothies, Food Prep, and Frozen Blending, 24 Ounces, 600 Watt, Dark Gray, NBR-060",https://www.amazon.com/dp/B07CTBHQZK,us,0
hotdeals:24:p6,hotdeals,24,Best Small Kitchen Appliances for Your Home,products[6],product_entry,component,,"Instant Pot 6QT VORTEX Plus Air Fryer, 6-in-1, Air Fry, Broil, Dehydrate, Crisp, Roast, Reheat, Bake, Dishwasher-Safe Ai",https://www.amazon.com/dp/B07VHFMZHJ,us,0
hotdeals:24:p7,hotdeals,24,Best Small Kitchen Appliances for Your Home,products[7],product_entry,component,,"Keurig K-Elite Single Serve K-Cup Pod Coffee Maker, with Strength and Temperature Control, Iced Coffee Capability, 8 to ",https://www.amazon.com/dp/B078NN17K3,us,0
hotdeals:24:p8,hotdeals,24,Best Small Kitchen Appliances for Your Home,products[8],product_entry,component,,"Keurig K-Elite Single Serve K-Cup Pod Coffee Maker, with Strength and Temperature Control, Iced Coffee Capability, 8 to ",https://www.amazon.com/dp/B0788F3R8X,us,0
hotdeals:25:p1,hotdeals,25,Best Home & Kitchen Essentials for a Comfortable Home,products[1],product_entry,component,,"Utopia Bedding Queen Bed Sheets Set - Pack of 2 Sheet Sets - Perfect for Spa, Hotel, & Guest Bedroom - Brushed Microfibe",https://www.amazon.com/dp/B0DQY7KKSG,us,0
hotdeals:25:p2,hotdeals,25,Best Home & Kitchen Essentials for a Comfortable Home,products[2],product_entry,component,,"Zinus Green Tea Memory Foam Mattress 12 Inch, Pressure-Relieving Comfort & Full-Body Support, Naturally Fresh, Medium Fi",https://www.amazon.com/dp/B0CKYZC93L,us,0
hotdeals:25:p3,hotdeals,25,Best Home & Kitchen Essentials for a Comfortable Home,products[3],product_entry,component,,"Zinus Green Tea Memory Foam Mattress 10 Inch, Pressure Relieving, Body Support, Naturally Fresh, Medium Firm, CertiPUR-U",https://www.amazon.com/dp/B0CKYYL8B9,us,0
hotdeals:25:p4,hotdeals,25,Best Home & Kitchen Essentials for a Comfortable Home,products[4],product_entry,component,,"Bedsure Comforter Duvet Insert - Quilted Comforters King Size, All Season Duvet, GentleSoft Down Alternative Bedding Bla",https://www.amazon.com/dp/B07YKLXB3Y,us,0
hotdeals:25:p5,hotdeals,25,Best Home & Kitchen Essentials for a Comfortable Home,products[5],product_entry,component,,"Coop Home Goods Original Adjustable Pillow, Queen Size Bed Pillows for Sleeping, Cross Cut Memory Foam Pillows - Medium ",https://www.amazon.com/dp/B00EINBSEW,us,0
hotdeals:25:p6,hotdeals,25,Best Home & Kitchen Essentials for a Comfortable Home,products[6],product_entry,component,,Intex 67765ED Dura-Beam Deluxe Comfort-Plush Mid-Rise Air Mattress : Fiber-Tech – Twin Size – Built-in Electric Pump – 1,https://www.amazon.com/dp/B0869FJCVG,us,0
hotdeals:25:p7,hotdeals,25,Best Home & Kitchen Essentials for a Comfortable Home,products[7],product_entry,component,,"Bedsure King Size Sheets Set, Cooling Sheets for Hot Sleepers, Rayon Derived from Bamboo, PureWoven, Breathable & Soft, ",https://www.amazon.com/dp/B08CXTDLHK,us,0
hotdeals:25:p8,hotdeals,25,Best Home & Kitchen Essentials for a Comfortable Home,products[8],product_entry,component,,"PlushDeluxe Premium Bamboo Mattress Protector – Full Size, Waterproof, & Ultra Soft Breathable Noiseless Washable Bed Ma",https://www.amazon.com/dp/B07HC4X8DJ,us,0
hotdeals:26:p1,hotdeals,26,Best Women's Shoes: Top Picks for Comfort and Style,products[1],product_entry,component,,"Skechers Performance Go Walk Joy Women's Slip On, 9.5 B(M) US, Black",https://www.amazon.com/dp/B0722Y2KJV,us,0
hotdeals:26:p2,hotdeals,26,Best Women's Shoes: Top Picks for Comfort and Style,products[2],product_entry,component,,"Skechers Women's Go Walk Joy Sneaker, Navy/White, 8",https://www.amazon.com/dp/B071JWVQ2X,us,0
hotdeals:26:p3,hotdeals,26,Best Women's Shoes: Top Picks for Comfort and Style,products[3],product_entry,component,,"Skechers Women's Go Walk Joy Sneaker, Black/White, 8",https://www.amazon.com/dp/B072HXBHR7,us,0
hotdeals:26:p4,hotdeals,26,Best Women's Shoes: Top Picks for Comfort and Style,products[4],product_entry,component,,"New Balance Women's FuelCore Nergize V1 Sneaker, White/Grey, 6",https://www.amazon.com/dp/B005ATNLF2,us,0
hotdeals:26:p5,hotdeals,26,Best Women's Shoes: Top Picks for Comfort and Style,products[5],product_entry,component,,"New Balance Women's FuelCore Nergize V1 Sneaker, White/Grey, 6.5",https://www.amazon.com/dp/B005ATNJPE,us,0
hotdeals:26:p6,hotdeals,26,Best Women's Shoes: Top Picks for Comfort and Style,products[6],product_entry,component,,"New Balance Women's 608 V5 Casual Comfort Cross Trainer, White/Light Blue, 9",https://www.amazon.com/dp/B07B414Q8J,us,0
hotdeals:26:p7,hotdeals,26,Best Women's Shoes: Top Picks for Comfort and Style,products[7],product_entry,component,,"New Balance Women's 608 V5 Casual Comfort Cross Trainer, White/Light Blue, 7",https://www.amazon.com/dp/B07B417MT1,us,0
hotdeals:26:p8,hotdeals,26,Best Women's Shoes: Top Picks for Comfort and Style,products[8],product_entry,component,,"New Balance Women's 608 V5 Casual Comfort Cross Trainer, White/Light Blue, 8",https://www.amazon.com/dp/B07B421VFJ,us,0
hotdeals:27:p1,hotdeals,27,Best Pet Supplies: Top Picks for Your Furry Friends,products[1],product_entry,component,,"Milk-Bone Crunchy Small Dog Treats, 24 Oz. Boxes, Original Beef Flavor (Pack of 12)",https://www.amazon.com/dp/B000EBIP5W,us,0
hotdeals:27:p2,hotdeals,27,Best Pet Supplies: Top Picks for Your Furry Friends,products[2],product_entry,component,,"Zesty Paws Wild Alaskan Omega-3 Blend Pollock + Salmon Oil for Dogs and Cats- Skin and Coat Support, Omega 3 Supplement ",https://www.amazon.com/dp/B0CVNQCWMM,us,0
hotdeals:27:p3,hotdeals,27,Best Pet Supplies: Top Picks for Your Furry Friends,products[3],product_entry,component,,"Zesty Paws Dog Multivitamin, Chewable Dog Vitamins and Supplements for Hip & Joints, Skin & Coat, Omega 3 Fish Oil for D",https://www.amazon.com/dp/B08HP69PT8,us,0
hotdeals:27:p4,hotdeals,27,Best Pet Supplies: Top Picks for Your Furry Friends,products[4],product_entry,component,,"Simply 24x24x4 Air Filter, MERV 8, 6 Pack, Furnace Air Filter for HVAC (Actual Size: 23.5""x23.5""x3.63"") DUST, Pet & Alle",https://www.amazon.com/dp/B0FTTX51F6,us,0
hotdeals:27:p5,hotdeals,27,Best Pet Supplies: Top Picks for Your Furry Friends,products[5],product_entry,component,,"PetLab Co. Probiotics for Dogs, Support Gut Health, Occasional Diarrhea, Digestive Health & Seasonal Allergies - Salmon ",https://www.amazon.com/dp/B0C345HDWR,us,0
hotdeals:27:p6,hotdeals,27,Best Pet Supplies: Top Picks for Your Furry Friends,products[6],product_entry,component,,"Amazon Basics Cat Pee Pads, Super Absorbent, Odor Control with Fresh Scent, Universal Fit for Litter Box, Multi Cat, Dis",https://www.amazon.com/dp/B08TJK1DJ4,us,0
hotdeals:27:p7,hotdeals,27,Best Pet Supplies: Top Picks for Your Furry Friends,products[7],product_entry,component,,"Wondercide - Flea, Tick & Mosquito Spray for Dogs, Cats, and Home - Flea and Tick Killer, Control, Prevention, Treatment",https://www.amazon.com/dp/B00A755S2S,us,0
hotdeals:28:p1,hotdeals,28,Best External Hard Drives for Your Storage Needs,products[1],product_entry,component,,"WD 2TB Elements Portable External Hard Drive for Windows, USB 3.2 Gen 1/USB 3.0 for PC & Mac, Plug and Play Ready - WDBU",https://www.amazon.com/dp/B06W55K9N6,us,0
hotdeals:28:p2,hotdeals,28,Best External Hard Drives for Your Storage Needs,products[2],product_entry,component,,"Seagate Portable 1TB External Hard Drive HDD – USB 3.0 for PC, Mac, PlayStation, & Xbox, 1-Year Rescue Service (STGX1000",https://www.amazon.com/dp/B07CRG7BBH,us,0
hotdeals:28:p3,hotdeals,28,Best External Hard Drives for Your Storage Needs,products[3],product_entry,component,,"WD 5TB My Passport, Portable External Hard Drive, Black, backup software with defense against ransomware, and password p",https://www.amazon.com/dp/B07VP5X239,us,0
hotdeals:28:p4,hotdeals,28,Best External Hard Drives for Your Storage Needs,products[4],product_entry,component,,"WD 2TB My Passport, Portable External Hard Drive, Black, backup software with defense against ransomware, and password p",https://www.amazon.com/dp/B07VTFN6HM,us,0
hotdeals:28:p5,hotdeals,28,Best External Hard Drives for Your Storage Needs,products[5],product_entry,component,,"WD 4TB My Passport, Portable External Hard Drive, Black, backup software with defense against ransomware, and password p",https://www.amazon.com/dp/B07VTW2LPX,us,0
hotdeals:28:p6,hotdeals,28,Best External Hard Drives for Your Storage Needs,products[6],product_entry,component,,"WD 6TB My Passport, Portable External Hard Drive, Black, Backup Software with Defense Against ransomware, and Password P",https://www.amazon.com/dp/B0D1YHC4KW,us,0
hotdeals:30:p1,hotdeals,30,"Best Patio, Lawn & Garden: Top Picks for Your Outdoor Space",products[1],product_entry,component,,"Flexzilla Garden Hose 5/8 in. x 50 ft., Lightweight All-Weather Water Hose, Durable and Flexible, Leak-Free Connections",https://www.amazon.com/dp/B003TFE7ZM,us,0
hotdeals:30:p2,hotdeals,30,"Best Patio, Lawn & Garden: Top Picks for Your Outdoor Space",products[2],product_entry,component,,"GCI OUTDOOR Freestyle Rocker Camping Chair | Portable Folding Rocking Chair with Solid, Durable Armrests, Drink Holder &",https://www.amazon.com/dp/B00D4JYR62,us,0
hotdeals:30:p3,hotdeals,30,"Best Patio, Lawn & Garden: Top Picks for Your Outdoor Space",products[3],product_entry,component,,"Ring Floodlight Cam Wired Plus, Outdoor home or business security with motion-activated 1080p HD video and floodlights, ",https://www.amazon.com/dp/B08F6DWKQP,us,0
hotdeals:30:p4,hotdeals,30,"Best Patio, Lawn & Garden: Top Picks for Your Outdoor Space",products[4],product_entry,component,,"Scotts Turf Builder Weed & Feed5, 33.95 lbs.",https://www.amazon.com/dp/B0BBN6RHBY,us,0
hotdeals:30:p5,hotdeals,30,"Best Patio, Lawn & Garden: Top Picks for Your Outdoor Space",products[5],product_entry,component,,"Scotts Turf Builder Weed and Feed 3, 15,000 sq. ft.",https://www.amazon.com/dp/B00XGNUEIQ,us,0
hotdeals:30:p6,hotdeals,30,"Best Patio, Lawn & Garden: Top Picks for Your Outdoor Space",products[6],product_entry,component,,American Flag Made in USA | American Flags for Outside 3X5 | Premium US Flag 3X5 Heavy Duty Outdoor with Embroidered Sta,https://www.amazon.com/dp/B01HMWWLCI,us,0
hotdeals:30:p7,hotdeals,30,"Best Patio, Lawn & Garden: Top Picks for Your Outdoor Space",products[7],product_entry,component,,"Vailge Patio Chair Covers, Lounge Deep Seat Cover, Heavy Duty and Waterproof Outdoor Lawn Patio Furniture Covers (2 Pack",https://www.amazon.com/dp/B07FNN38XR,us,0
hotdeals:30:p8,hotdeals,30,"Best Patio, Lawn & Garden: Top Picks for Your Outdoor Space",products[8],product_entry,component,,"Waykar 120 Pints Energy Star Dehumidifier for Spaces up to 6,000 Sq. Ft at Home, in Basements and Large Rooms with Drain",https://www.amazon.com/dp/B0B5V6MBMR,us,0
hotdeals:31:p1,hotdeals,31,Best Automotive: Top 8 Picks for Your Vehicle,products[1],product_entry,component,,"Rain-X 810363 Repellency Water Repellent Wiper Blades, 22"" Windshield Wipers (Pack of 2), All Weather Streak-Free for En",https://www.amazon.com/dp/B0DXW2FP8Y,us,0
hotdeals:31:p2,hotdeals,31,Best Automotive: Top 8 Picks for Your Vehicle,products[2],product_entry,component,,"ComfiLife Premium Gel & Memory Foam Seat Cushion – Doctor Recommended Office Chair Cushion, Car Seat Cushion – Chair Cus",https://www.amazon.com/dp/B0DJHGW2PS,us,0
hotdeals:31:p3,hotdeals,31,Best Automotive: Top 8 Picks for Your Vehicle,products[3],product_entry,component,,Detroit Axle - Brake Kit for Chevy GMC Silverado Sierra 1500 Tahoe Yukon XL Suburban Escalade ESV Drilled Disc Rotors Ce,https://www.amazon.com/dp/B08233BS4Q,us,0
hotdeals:31:p4,hotdeals,31,Best Automotive: Top 8 Picks for Your Vehicle,products[4],product_entry,component,,BOSCH 22A22B ICON Beam Wiper Blades - Set of 2 Blades (22A & 22B),https://www.amazon.com/dp/B07VCVCTHC,us,0
hotdeals:31:p5,hotdeals,31,Best Automotive: Top 8 Picks for Your Vehicle,products[5],product_entry,component,,Detroit Axle - Front Brake Kit for 1.8L 2009-2019 Toyota Corolla 2009-2013 Matrix Scion xD 2011 2012 2014 2015 2016 2017,https://www.amazon.com/dp/B07Q1WSXM2,us,0
hotdeals:31:p6,hotdeals,31,Best Automotive: Top 8 Picks for Your Vehicle,products[6],product_entry,component,,Detroit Axle - Front Brake Kit for 2007-2014 Ford Edge 07-15 Lincoln MKX Disc Brake Rotors Replacement Ceramic Brakes Pa,https://www.amazon.com/dp/B07DFCSPLL,us,0
hotdeals:31:p7,hotdeals,31,Best Automotive: Top 8 Picks for Your Vehicle,products[7],product_entry,component,,Detroit Axle - Front Brake Kit for 2007-2017 Jeep Wrangler 2018 Wrangler JK Disc Brake Rotors Ceramic Brakes Pads 2008 2,https://www.amazon.com/dp/B07KS6SFJN,us,0
hotdeals:31:p8,hotdeals,31,Best Automotive: Top 8 Picks for Your Vehicle,products[8],product_entry,component,,Detroit Axle - Front Brake Kit for 2009-2017 Chevy Traverse Buick Enclave 2007-2016 GMC Acadia Saturn Outlook Disc Brake,https://www.amazon.com/dp/B07NZ73CG1,us,0
hotdeals:32:p1,hotdeals,32,Best Computers: Our Top Picks for Every Need,products[1],product_entry,component,,"Lexar 32GB Micro SD Card 3 Pack, microSDHC UHS-I Flash Memory Card with Adapter - Up to 100MB/s, U1, Class10, V10, A1, H",https://www.amazon.com/dp/B09KL71CFN,us,0
hotdeals:32:p2,hotdeals,32,Best Computers: Our Top Picks for Every Need,products[2],product_entry,component,,"Logitech M570 Wireless Trackball Mouse – Ergonomic Design with Sculpted Right-Hand Shape, Compatible with Apple Mac / Mi",https://www.amazon.com/dp/B0043T7FXE,us,0
hotdeals:32:p3,hotdeals,32,Best Computers: Our Top Picks for Every Need,products[3],product_entry,component,,"Amazon Fire HD 10 tablet (newest model) built for relaxation, 10.1"" vibrant Full HD screen, octa-core processor, 3 GB RA",https://www.amazon.com/dp/B0BHZWT2FR,us,0
hotdeals:32:p4,hotdeals,32,Best Computers: Our Top Picks for Every Need,products[4],product_entry,component,,"Amazon Fire HD 10 tablet (newest model) built for relaxation, 10.1"" vibrant Full HD screen, octa-core processor, 3 GB RA",https://www.amazon.com/dp/B0C2Y22XM5,us,0
hotdeals:32:p5,hotdeals,32,Best Computers: Our Top Picks for Every Need,products[5],product_entry,component,,"Amazon Fire HD 10 tablet (newest model) built for relaxation, 10.1"" vibrant Full HD screen, octa-core processor, 3 GB RA",https://www.amazon.com/dp/B0BL5XPDR6,us,0
hotdeals:32:p6,hotdeals,32,Best Computers: Our Top Picks for Every Need,products[6],product_entry,component,,"Amazon Fire HD 10 tablet (newest model) built for relaxation, 10.1"" vibrant Full HD screen, octa-core processor, 3 GB RA",https://www.amazon.com/dp/B0BL5WZ6HF,us,0
hotdeals:32:p7,hotdeals,32,Best Computers: Our Top Picks for Every Need,products[7],product_entry,component,,"Logitech G305 Lightspeed Wireless Gaming Mouse, Hero Sensor, 12,000 DPI, Lightweight, 6 Programmable Buttons, 250h Batte",https://www.amazon.com/dp/B07CMS5Q6N,us,0
hotdeals:32:p8,hotdeals,32,Best Computers: Our Top Picks for Every Need,products[8],product_entry,component,,"Amazon Fire 7 Kids tablet (newest model) ages 3-7. Top-selling 7"" kids tablet on Amazon. Includes ad-free and exclusive ",https://www.amazon.com/dp/B0BL8WSCH3,us,0
hotdeals:257:p1,hotdeals,257,Best Artwork: Top Picks for Your Walls,products[1],product_entry,component,,Clip Frames A2 (42x59.4 cm) Pack of 3 | Frameless Picture Frames | Acrylic & MDF | Gallery Wall Set,https://www.amazon.co.uk/dp/B00S9MW4D2,uk,0
hotdeals:257:p2,hotdeals,257,Best Artwork: Top Picks for Your Walls,products[2],product_entry,component,,"Beach Sunset View 3D Window Effect Canvas Wall Art Picture Print (24X16), Bedroom",https://www.amazon.co.uk/dp/B074YXG8DJ,uk,0
hotdeals:257:p3,hotdeals,257,Best Artwork: Top Picks for Your Walls,products[3],product_entry,component,,3Pcs Wooden Framed Boho Canvas Wall Art Beige Ginger Orange Abstract Leaves Sun Painting Canvas Prints Nordic Minimalist,https://www.amazon.co.uk/dp/B0DS9NFJC3,uk,0
hotdeals:257:p4,hotdeals,257,Best Artwork: Top Picks for Your Walls,products[4],product_entry,component,,"TISHIRON Wall Art Prints Yellow Sunflower in Vase with Frame 24""x16"" Canvas Painting Artwork Home Decor Ready to Hang fo",https://www.amazon.co.uk/dp/B09997JC95,uk,0
hotdeals:257:p5,hotdeals,257,Best Artwork: Top Picks for Your Walls,products[5],product_entry,component,,TISHIRON Wall Decorations Sunflower 3D Window View for Living Room Painting Pictures Print On Canvas Wall Art Wooden Fra,https://www.amazon.co.uk/dp/B099289Y5Z,uk,0
hotdeals:257:p6,hotdeals,257,Best Artwork: Top Picks for Your Walls,products[6],product_entry,component,,Artley Prints - Majestic Deer in Forest Colourful Canvas Pictures for Walls - Art for Living Room Abstract Animal Artwor,https://www.amazon.co.uk/dp/B0C88LW7NK,uk,0
hotdeals:257:p7,hotdeals,257,Best Artwork: Top Picks for Your Walls,products[7],product_entry,component,,"Whats On Your Wall.com Canvas Print | Banksy Mario | Grey and Red | Abstract Wall Art | Living Room, Bedroom, Kitchen, B",https://www.amazon.co.uk/dp/B08ZT3W9ZD,uk,0
hotdeals:257:p8,hotdeals,257,Best Artwork: Top Picks for Your Walls,products[8],product_entry,component,,"TOARTi Boho Framed Canvas Wall Art Prints,Set of 3 Mid Century Modern Wall Decor,Nature Plants Desert Sun Art Paintings,",https://www.amazon.co.uk/dp/B0FD6X4G1Y,uk,0
hotdeals:33:p1,hotdeals,33,Best Wall Art: Top Picks for Elevating Your Space,products[1],product_entry,component,,"wall26 Custom Canvas Wall Art, Personalized Photo to Canvas - 24""x36""",https://www.amazon.com/dp/B017JBQAWO,us,0
hotdeals:33:p2,hotdeals,33,Best Wall Art: Top Picks for Elevating Your Space,products[2],product_entry,component,,wall26 Framed Canvas Print Wall Art Set Gray & Tan Color Block Ocean Wave Overlay Nature Wilderness Digital Art Modern A,https://www.amazon.com/dp/B09YRSC5DJ,us,0
hotdeals:33:p3,hotdeals,33,Best Wall Art: Top Picks for Elevating Your Space,products[3],product_entry,component,,wall26 Canvas Print Wall Art Set Ski Lift on Snowy Winter Mountain Nature Wilderness Photography Realism Rustic Scenic R,https://www.amazon.com/dp/B0784GK51F,us,0
